loan_id,update_date,servicer_name,reported_balance,reported_status,reported_rate,source_system,conflict_type,stale_flag,notes
LN0005689,2023-11-23,ServicerA,0.0,Current,5.105,LOS,none,0,Update from ServicerE
LN0005689,2022-02-02,ServicerE,0.0,60DPD,4.853,LOS,rate_discrepancy,0,Update from ServicerB
LN0005689,2022-07-31,ServicerA,0.0,30DPD,7.449,LOS,rate_discrepancy,0,Update from ServicerC
LN0005689,2022-10-06,ServicerA,0.0,Default,7.479,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0003955,2023-06-18,ServicerA,254636.6,90DPD,3.125,Manual-Entry,stale_record,1,Update from ServicerB
LN0003955,2023-07-17,ServicerC,254636.6,60DPD,3.9,Manual-Entry,stale_record,1,Update from ServicerB
LN0001094,2022-08-04,ServicerC,270528.83,90DPD,6.251,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0001094,2022-02-09,ServicerD,270528.83,60DPD,4.747,LOS,none,0,Update from ServicerA
LN0001094,2023-06-07,ServicerE,270528.83,90DPD,7.451,LOS,status_conflict,0,Update from ServicerB
LN0001094,2023-02-24,ServicerC,270528.83,Default,7.083,Batch-Upload,none,0,Update from ServicerD
LN0009963,2021-05-24,ServicerB,0.0,Current,5.77,Servicer-Portal,status_conflict,0,Update from ServicerD
LN0005110,2021-07-23,ServicerB,0.0,Default,5.176,Batch-Upload,stale_record,1,Update from ServicerB
LN0005110,2022-07-29,ServicerA,0.0,Default,4.375,Batch-Upload,stale_record,1,Update from ServicerB
LN0005110,2021-11-29,ServicerA,0.0,90DPD,2.674,Servicer-Portal,none,0,Update from ServicerB
LN0005110,2023-02-09,ServicerB,0.0,Current,2.601,Manual-Entry,stale_record,1,Update from ServicerC
LN0005110,2023-07-07,ServicerD,0.0,Default,4.973,Manual-Entry,none,0,Update from ServicerC
LN0000726,2021-10-31,ServicerA,82121.37,60DPD,7.378,LOS,none,0,Update from ServicerE
LN0000726,2021-05-04,ServicerE,150070.83,90DPD,4.529,LOS,balance_mismatch,0,Update from ServicerD
LN0000726,2022-09-13,ServicerC,82121.37,30DPD,6.289,Batch-Upload,none,0,Update from ServicerD
LN0000726,2022-08-15,ServicerC,82121.37,Default,8.343,Manual-Entry,none,0,Update from ServicerC
LN0000647,2022-01-12,ServicerD,94632.73,Current,7.157,Manual-Entry,none,0,Update from ServicerE
LN0000647,2021-05-12,ServicerD,94632.73,30DPD,5.595,Batch-Upload,rate_discrepancy,0,Update from ServicerB
LN0000647,2021-04-27,ServicerE,94632.73,Default,3.821,Manual-Entry,stale_record,1,Update from ServicerB
LN0000647,2023-02-13,ServicerD,163702.33,90DPD,5.765,Manual-Entry,balance_mismatch,0,Update from ServicerA
LN0000647,2021-11-23,ServicerA,94632.73,Default,5.323,Manual-Entry,none,0,Update from ServicerE
LN0005465,2021-08-14,ServicerB,476956.1,Current,6.417,Batch-Upload,none,0,Update from ServicerB
LN0005465,2023-06-02,ServicerD,476956.1,30DPD,2.822,Manual-Entry,none,0,Update from ServicerD
LN0005465,2022-04-23,ServicerB,476956.1,Default,3.912,Servicer-Portal,stale_record,1,Update from ServicerD
LN0005465,2022-09-18,ServicerC,476956.1,Current,5.326,LOS,stale_record,1,Update from ServicerC
LN0005465,2023-06-13,ServicerC,476956.1,Default,5.566,Batch-Upload,none,0,Update from ServicerB
LN0008942,2023-09-05,ServicerE,89144.46,60DPD,6.55,LOS,none,0,Update from ServicerA
LN0008942,2021-07-06,ServicerC,89144.46,30DPD,4.78,Servicer-Portal,none,0,Update from ServicerB
LN0008942,2023-04-10,ServicerB,89144.46,30DPD,5.34,Servicer-Portal,stale_record,1,Update from ServicerC
LN0008942,2021-10-09,ServicerA,89144.46,90DPD,6.014,Manual-Entry,stale_record,1,Update from ServicerD
LN0006903,2022-07-17,ServicerE,0.0,60DPD,5.939,Servicer-Portal,none,0,Update from ServicerC
LN0006903,2021-12-13,ServicerC,0.0,Current,2.987,LOS,none,0,Update from ServicerB
LN0006903,2021-07-06,ServicerD,0.0,Default,6.646,Servicer-Portal,none,0,Update from ServicerD
LN0006903,2022-09-30,ServicerC,0.0,60DPD,8.117,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0006903,2022-02-09,ServicerE,0.0,Default,5.49,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0006903,2021-05-19,ServicerA,0.0,90DPD,4.394,LOS,rate_discrepancy,0,Update from ServicerD
LN0008030,2021-06-23,ServicerA,114614.92,Current,6.332,LOS,none,0,Update from ServicerC
LN0008030,2021-10-21,ServicerA,114614.92,Default,5.359,Servicer-Portal,stale_record,1,Update from ServicerB
LN0008030,2021-12-08,ServicerE,114614.92,Default,4.242,Servicer-Portal,stale_record,1,Update from ServicerA
LN0008030,2021-04-26,ServicerC,114614.92,Current,6.096,Servicer-Portal,status_conflict,0,Update from ServicerA
LN0008030,2023-02-22,ServicerE,114614.92,60DPD,2.612,Servicer-Portal,none,0,Update from ServicerB
LN0008030,2023-01-20,ServicerB,114614.92,30DPD,5.477,Batch-Upload,stale_record,1,Update from ServicerB
LN0002554,2023-03-03,ServicerE,164857.34,60DPD,4.171,Batch-Upload,stale_record,1,Update from ServicerB
LN0002554,2022-08-11,ServicerE,164857.34,60DPD,4.169,Servicer-Portal,none,0,Update from ServicerB
LN0002554,2023-01-08,ServicerC,164857.34,30DPD,6.727,Manual-Entry,none,0,Update from ServicerD
LN0007619,2021-12-09,ServicerA,228461.91,Default,6.345,Manual-Entry,stale_record,1,Update from ServicerB
LN0009942,2021-11-10,ServicerC,110841.86,Current,6.454,Manual-Entry,stale_record,1,Update from ServicerA
LN0006221,2021-12-06,ServicerA,508654.75,Current,6.063,LOS,balance_mismatch,0,Update from ServicerA
LN0006221,2021-11-06,ServicerE,272451.62,60DPD,3.05,Batch-Upload,status_conflict,0,Update from ServicerB
LN0004376,2021-08-22,ServicerB,0.0,60DPD,4.093,Servicer-Portal,none,0,Update from ServicerD
LN0004376,2021-07-16,ServicerC,0.0,Default,4.84,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0007809,2023-01-31,ServicerA,159774.83,90DPD,6.011,Servicer-Portal,stale_record,1,Update from ServicerC
LN0007809,2022-01-17,ServicerD,159774.83,60DPD,2.616,Servicer-Portal,none,0,Update from ServicerB
LN0007809,2022-11-13,ServicerE,251095.14,Default,4.111,LOS,balance_mismatch,0,Update from ServicerC
LN0004683,2021-09-01,ServicerC,141001.2,60DPD,5.351,Manual-Entry,stale_record,1,Update from ServicerE
LN0004683,2021-10-07,ServicerC,141001.2,90DPD,4.854,LOS,status_conflict,0,Update from ServicerC
LN0004683,2021-12-13,ServicerA,141001.2,90DPD,5.149,Manual-Entry,none,0,Update from ServicerA
LN0004704,2022-04-21,ServicerB,0.0,30DPD,9.081,Manual-Entry,stale_record,1,Update from ServicerC
LN0004704,2021-09-25,ServicerD,0.0,60DPD,5.95,LOS,stale_record,1,Update from ServicerE
LN0004704,2021-01-15,ServicerE,0.0,Current,6.399,LOS,none,0,Update from ServicerA
LN0004704,2023-06-02,ServicerC,0.0,Current,4.833,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0006912,2023-08-24,ServicerA,127472.77,30DPD,6.125,Batch-Upload,none,0,Update from ServicerD
LN0006912,2023-09-29,ServicerD,127472.77,60DPD,6.391,Batch-Upload,status_conflict,0,Update from ServicerE
LN0006912,2023-04-30,ServicerD,127472.77,30DPD,4.55,Batch-Upload,none,0,Update from ServicerD
LN0006912,2023-11-28,ServicerD,127472.77,Current,5.845,Manual-Entry,none,0,Update from ServicerA
LN0006912,2023-11-03,ServicerD,127472.77,30DPD,7.187,Batch-Upload,stale_record,1,Update from ServicerD
LN0006912,2021-09-13,ServicerB,127472.77,30DPD,6.225,Batch-Upload,none,0,Update from ServicerC
LN0003662,2023-05-06,ServicerB,79610.25,Current,2.879,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0004712,2021-07-04,ServicerD,230823.26,90DPD,2.829,Batch-Upload,stale_record,1,Update from ServicerA
LN0004712,2023-06-08,ServicerD,230823.26,90DPD,4.115,LOS,none,0,Update from ServicerB
LN0004712,2021-12-11,ServicerB,230823.26,30DPD,3.196,Manual-Entry,none,0,Update from ServicerE
LN0004712,2022-05-16,ServicerB,193553.12,60DPD,5.549,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0004712,2021-01-05,ServicerA,320781.8,90DPD,7.684,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0004712,2022-10-07,ServicerC,230823.26,Current,6.316,Manual-Entry,none,0,Update from ServicerD
LN0001806,2023-01-27,ServicerD,0.0,30DPD,3.915,LOS,none,0,Update from ServicerE
LN0001806,2023-08-22,ServicerB,0.0,60DPD,5.315,Batch-Upload,none,0,Update from ServicerE
LN0001806,2023-06-10,ServicerD,0.0,60DPD,6.01,LOS,balance_mismatch,0,Update from ServicerE
LN0008452,2023-09-08,ServicerA,95681.96,90DPD,4.183,Batch-Upload,none,0,Update from ServicerE
LN0008452,2022-05-24,ServicerE,95681.96,90DPD,6.515,Servicer-Portal,none,0,Update from ServicerD
LN0006491,2022-09-14,ServicerC,61363.87,30DPD,5.099,LOS,stale_record,1,Update from ServicerB
LN0006491,2023-06-08,ServicerE,61363.87,90DPD,4.451,Batch-Upload,stale_record,1,Update from ServicerA
LN0006491,2022-09-20,ServicerA,61363.87,Current,6.573,Servicer-Portal,stale_record,1,Update from ServicerD
LN0006491,2022-11-16,ServicerD,61363.87,Default,4.399,Manual-Entry,none,0,Update from ServicerE
LN0006491,2023-10-27,ServicerC,61363.87,90DPD,4.61,Manual-Entry,none,0,Update from ServicerD
LN0006491,2021-05-24,ServicerA,61363.87,90DPD,5.795,Servicer-Portal,none,0,Update from ServicerE
LN0000322,2023-12-06,ServicerD,175346.02,60DPD,7.102,Manual-Entry,status_conflict,0,Update from ServicerC
LN0000322,2023-12-14,ServicerA,175346.02,30DPD,5.829,LOS,none,0,Update from ServicerB
LN0000322,2023-08-08,ServicerD,175346.02,30DPD,4.709,LOS,none,0,Update from ServicerB
LN0000322,2022-11-05,ServicerA,175346.02,90DPD,5.048,Batch-Upload,status_conflict,0,Update from ServicerC
LN0000322,2022-08-07,ServicerA,175346.02,Current,7.181,LOS,stale_record,1,Update from ServicerC
LN0001086,2023-06-19,ServicerC,56138.09,Current,5.172,Servicer-Portal,none,0,Update from ServicerE
LN0001086,2021-04-01,ServicerB,56138.09,60DPD,7.631,Servicer-Portal,none,0,Update from ServicerB
LN0001086,2021-01-14,ServicerE,56138.09,60DPD,4.849,LOS,rate_discrepancy,0,Update from ServicerA
LN0001086,2023-03-01,ServicerA,56138.09,30DPD,5.525,Servicer-Portal,none,0,Update from ServicerE
LN0001086,2023-09-29,ServicerB,56138.09,Default,4.239,Batch-Upload,none,0,Update from ServicerB
LN0008265,2022-11-27,ServicerA,158841.03,Default,3.94,Manual-Entry,status_conflict,0,Update from ServicerB
LN0008265,2021-09-23,ServicerB,158841.03,Default,5.842,LOS,rate_discrepancy,0,Update from ServicerE
LN0008265,2022-07-13,ServicerB,158841.03,30DPD,4.475,LOS,stale_record,1,Update from ServicerB
LN0008265,2023-02-20,ServicerD,158841.03,30DPD,5.713,Manual-Entry,stale_record,1,Update from ServicerA
LN0004936,2023-03-15,ServicerC,142268.65,30DPD,3.509,Batch-Upload,none,0,Update from ServicerA
LN0004936,2021-04-25,ServicerA,142268.65,Current,6.014,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0004936,2022-10-16,ServicerC,222481.38,30DPD,7.023,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0006279,2023-03-17,ServicerA,329120.55,Default,3.224,Manual-Entry,stale_record,1,Update from ServicerE
LN0001611,2021-08-05,ServicerC,299882.66,60DPD,4.866,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0001611,2021-01-21,ServicerE,188270.36,Default,6.414,Manual-Entry,status_conflict,0,Update from ServicerA
LN0001611,2023-07-14,ServicerD,188270.36,Default,4.874,LOS,none,0,Update from ServicerE
LN0001611,2022-06-20,ServicerD,188270.36,90DPD,3.91,LOS,none,0,Update from ServicerD
LN0001611,2021-04-13,ServicerB,188270.36,Current,5.607,Servicer-Portal,none,0,Update from ServicerD
LN0001611,2023-05-14,ServicerD,188270.36,60DPD,6.749,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0008874,2021-04-16,ServicerB,174930.5,90DPD,5.623,Batch-Upload,status_conflict,0,Update from ServicerD
LN0008874,2021-12-22,ServicerC,174930.5,Default,3.124,Batch-Upload,stale_record,1,Update from ServicerD
LN0008874,2023-12-14,ServicerE,200752.88,30DPD,6.968,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0008874,2021-06-25,ServicerA,268132.39,30DPD,3.33,Servicer-Portal,balance_mismatch,0,Update from ServicerA
LN0008874,2023-05-19,ServicerE,174930.5,90DPD,5.641,Servicer-Portal,stale_record,1,Update from ServicerA
LN0008874,2023-10-12,ServicerB,174930.5,30DPD,6.104,Manual-Entry,none,0,Update from ServicerE
LN0004072,2022-07-17,ServicerC,136074.03,Default,4.928,Servicer-Portal,none,0,Update from ServicerE
LN0004072,2023-05-29,ServicerE,82997.55,Current,6.032,Servicer-Portal,balance_mismatch,0,Update from ServicerE
LN0004072,2022-02-09,ServicerE,136074.03,30DPD,5.802,Manual-Entry,stale_record,1,Update from ServicerD
LN0004072,2021-05-25,ServicerD,136074.03,90DPD,4.981,Manual-Entry,status_conflict,0,Update from ServicerB
LN0004072,2021-07-10,ServicerC,136074.03,90DPD,5.359,Manual-Entry,stale_record,1,Update from ServicerE
LN0004072,2023-04-11,ServicerB,136074.03,Default,6.862,Batch-Upload,none,0,Update from ServicerE
LN0004474,2021-08-29,ServicerE,133922.47,90DPD,6.253,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0004474,2023-10-14,ServicerB,117684.14,60DPD,6.984,Servicer-Portal,none,0,Update from ServicerE
LN0004474,2022-08-22,ServicerC,116535.49,30DPD,5.7,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0004474,2021-04-15,ServicerD,117684.14,Default,6.964,Batch-Upload,none,0,Update from ServicerA
LN0009774,2023-06-13,ServicerC,0.0,30DPD,5.966,LOS,balance_mismatch,0,Update from ServicerB
LN0009774,2023-02-21,ServicerC,0.0,90DPD,4.035,LOS,none,0,Update from ServicerC
LN0009774,2021-03-23,ServicerE,0.0,60DPD,5.077,LOS,none,0,Update from ServicerB
LN0009774,2022-02-21,ServicerA,0.0,90DPD,7.032,Batch-Upload,none,0,Update from ServicerB
LN0009774,2023-09-25,ServicerE,0.0,Default,6.723,Servicer-Portal,stale_record,1,Update from ServicerD
LN0006337,2021-02-13,ServicerE,121853.87,Default,8.881,LOS,none,0,Update from ServicerD
LN0006337,2023-07-19,ServicerA,121853.87,Default,4.591,LOS,status_conflict,0,Update from ServicerD
LN0001439,2021-02-02,ServicerB,231683.6,Current,2.513,LOS,stale_record,1,Update from ServicerC
LN0001439,2023-06-11,ServicerC,408887.57,60DPD,5.546,LOS,balance_mismatch,0,Update from ServicerE
LN0001439,2021-11-12,ServicerB,284045.29,Current,7.851,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0009571,2023-11-01,ServicerA,354866.62,60DPD,4.11,LOS,rate_discrepancy,0,Update from ServicerD
LN0009571,2021-04-05,ServicerB,354866.62,60DPD,4.815,LOS,none,0,Update from ServicerD
LN0009571,2023-09-07,ServicerC,354866.62,Current,6.163,LOS,none,0,Update from ServicerA
LN0008398,2022-01-24,ServicerD,0.0,Current,5.682,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0008398,2022-02-26,ServicerE,0.0,30DPD,5.172,Servicer-Portal,none,0,Update from ServicerA
LN0008398,2023-08-09,ServicerA,0.0,90DPD,4.12,Batch-Upload,none,0,Update from ServicerB
LN0008398,2022-05-20,ServicerD,0.0,Current,5.693,LOS,rate_discrepancy,0,Update from ServicerB
LN0008398,2023-05-06,ServicerC,0.0,90DPD,4.921,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0008355,2023-04-19,ServicerA,105046.8,60DPD,4.945,Servicer-Portal,stale_record,1,Update from ServicerB
LN0008355,2023-10-24,ServicerD,105046.8,Current,2.994,Servicer-Portal,rate_discrepancy,0,Update from ServicerE
LN0008355,2023-03-24,ServicerA,105046.8,30DPD,3.338,Batch-Upload,stale_record,1,Update from ServicerC
LN0008355,2022-02-24,ServicerD,105046.8,60DPD,5.623,Manual-Entry,none,0,Update from ServicerE
LN0008355,2023-09-17,ServicerD,105046.8,90DPD,5.917,Manual-Entry,stale_record,1,Update from ServicerB
LN0005434,2023-04-23,ServicerD,53271.01,Default,4.978,LOS,stale_record,1,Update from ServicerA
LN0005434,2022-05-08,ServicerC,53271.01,Current,4.435,Batch-Upload,none,0,Update from ServicerB
LN0005434,2021-10-10,ServicerA,53271.01,60DPD,6.294,Servicer-Portal,none,0,Update from ServicerE
LN0005434,2023-07-02,ServicerA,53271.01,60DPD,4.895,Servicer-Portal,none,0,Update from ServicerC
LN0000817,2022-05-16,ServicerA,95410.35,Default,5.846,Manual-Entry,rate_discrepancy,0,Update from ServicerC
LN0000817,2023-03-02,ServicerD,95410.35,90DPD,3.507,Servicer-Portal,none,0,Update from ServicerC
LN0000817,2022-05-20,ServicerE,95410.35,60DPD,6.132,Batch-Upload,none,0,Update from ServicerC
LN0000817,2023-05-24,ServicerB,77388.3,Default,7.855,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0008870,2022-08-22,ServicerA,0.0,30DPD,6.621,LOS,rate_discrepancy,0,Update from ServicerD
LN0008870,2022-02-12,ServicerE,0.0,Current,7.796,LOS,balance_mismatch,0,Update from ServicerB
LN0008870,2023-07-10,ServicerD,0.0,30DPD,5.142,Servicer-Portal,none,0,Update from ServicerE
LN0008974,2022-11-04,ServicerD,355746.16,90DPD,4.75,Manual-Entry,balance_mismatch,0,Update from ServicerC
LN0008974,2021-10-20,ServicerA,224453.34,Current,7.185,Manual-Entry,none,0,Update from ServicerE
LN0008974,2021-06-17,ServicerB,224453.34,90DPD,6.495,Manual-Entry,stale_record,1,Update from ServicerE
LN0008974,2023-03-09,ServicerC,399470.73,30DPD,4.123,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0006201,2021-11-23,ServicerD,0.0,Current,6.29,Batch-Upload,none,0,Update from ServicerA
LN0006201,2022-02-19,ServicerB,0.0,90DPD,2.849,LOS,none,0,Update from ServicerB
LN0006201,2021-10-22,ServicerE,0.0,90DPD,4.137,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0006201,2023-02-11,ServicerB,0.0,Current,4.381,Manual-Entry,status_conflict,0,Update from ServicerA
LN0006201,2023-03-22,ServicerC,0.0,90DPD,4.305,Batch-Upload,stale_record,1,Update from ServicerD
LN0009671,2022-02-05,ServicerA,0.0,30DPD,3.794,LOS,stale_record,1,Update from ServicerA
LN0009671,2023-09-08,ServicerC,0.0,90DPD,4.55,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0009671,2022-11-14,ServicerB,0.0,Default,7.993,Batch-Upload,stale_record,1,Update from ServicerB
LN0009671,2021-03-27,ServicerA,0.0,Current,4.495,Manual-Entry,none,0,Update from ServicerD
LN0006051,2023-06-15,ServicerB,180615.49,Current,6.171,LOS,balance_mismatch,0,Update from ServicerC
LN0000329,2022-02-21,ServicerD,214784.17,Default,4.718,Manual-Entry,none,0,Update from ServicerB
LN0000329,2023-11-23,ServicerA,214784.17,60DPD,6.047,LOS,rate_discrepancy,0,Update from ServicerA
LN0000329,2023-09-15,ServicerC,214784.17,90DPD,6.375,Batch-Upload,none,0,Update from ServicerC
LN0000329,2021-01-20,ServicerE,214784.17,90DPD,6.15,Manual-Entry,none,0,Update from ServicerA
LN0005816,2022-04-05,ServicerD,90999.77,90DPD,8.876,Servicer-Portal,none,0,Update from ServicerE
LN0005816,2023-02-17,ServicerC,90999.77,Current,6.357,Manual-Entry,none,0,Update from ServicerD
LN0005816,2021-11-15,ServicerC,90999.77,Current,6.83,Batch-Upload,none,0,Update from ServicerB
LN0005816,2023-09-28,ServicerA,90999.77,60DPD,5.259,Batch-Upload,none,0,Update from ServicerC
LN0005816,2023-10-12,ServicerA,90999.77,60DPD,3.133,LOS,none,0,Update from ServicerD
LN0005816,2023-03-19,ServicerC,90999.77,30DPD,4.579,Batch-Upload,none,0,Update from ServicerA
LN0003487,2023-09-23,ServicerB,0.0,60DPD,4.604,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0003487,2022-09-15,ServicerA,0.0,Current,3.086,Batch-Upload,stale_record,1,Update from ServicerD
LN0003487,2022-09-09,ServicerC,0.0,Current,6.345,Servicer-Portal,stale_record,1,Update from ServicerB
LN0003487,2022-09-27,ServicerD,0.0,30DPD,5.493,Manual-Entry,none,0,Update from ServicerE
LN0003500,2022-09-22,ServicerA,169840.96,60DPD,5.445,Servicer-Portal,none,0,Update from ServicerD
LN0003500,2022-02-26,ServicerD,169840.96,30DPD,6.696,LOS,none,0,Update from ServicerD
LN0003500,2023-09-16,ServicerA,199796.95,90DPD,4.845,LOS,balance_mismatch,0,Update from ServicerB
LN0003500,2022-08-06,ServicerA,169840.96,Default,5.29,Manual-Entry,status_conflict,0,Update from ServicerC
LN0003500,2023-11-19,ServicerE,169840.96,30DPD,8.071,Batch-Upload,stale_record,1,Update from ServicerB
LN0003500,2022-07-19,ServicerD,169840.96,Default,6.108,Manual-Entry,none,0,Update from ServicerD
LN0005684,2022-03-14,ServicerD,78646.57,60DPD,2.443,LOS,none,0,Update from ServicerD
LN0005684,2023-08-18,ServicerA,78646.57,30DPD,2.873,Manual-Entry,stale_record,1,Update from ServicerD
LN0007035,2021-09-08,ServicerE,302536.74,30DPD,8.263,Manual-Entry,none,0,Update from ServicerC
LN0007035,2023-02-17,ServicerB,302536.74,Current,5.785,Servicer-Portal,none,0,Update from ServicerA
LN0007035,2023-10-04,ServicerA,302536.74,30DPD,6.002,Servicer-Portal,status_conflict,0,Update from ServicerE
LN0005339,2022-10-04,ServicerA,88075.36,60DPD,3.968,Batch-Upload,none,0,Update from ServicerA
LN0005791,2023-05-08,ServicerD,74735.44,60DPD,4.889,Manual-Entry,none,0,Update from ServicerB
LN0005791,2022-06-13,ServicerB,74735.44,90DPD,5.3,Batch-Upload,none,0,Update from ServicerD
LN0005791,2022-04-29,ServicerD,74735.44,60DPD,5.727,Batch-Upload,none,0,Update from ServicerA
LN0005791,2023-12-02,ServicerE,58002.29,30DPD,5.881,LOS,balance_mismatch,0,Update from ServicerA
